global_step,avg_MF_assisted,avg_MF_no_assist
705,0.6793893146159143,0.713039349526062
706,0.6793243163789643,0.7130621968525395
707,0.6792589352098618,0.7130850398594636
708,0.6791932846777008,0.7131078785476298
709,0.6791274442882161,0.7131307129178343
710,0.6790614703578285,0.7131535429708734
711,0.6789954037119198,0.7131763687075425
712,0.6789292738813103,0.7131991901286376
713,0.6788631027189539,0.7132220072349537
714,0.678796906168735,0.7132448200272864
715,0.6787306962001504,0.713267628506431
716,0.678664481551955,0.713290432673182
717,0.678598268868981,0.7133132325283351
718,0.6785320629741545,0.7133360280726845
719,0.6784658675884767,0.7133588193070249
720,0.678399685378002,0.7133816062321507
721,0.6783335184403082,0.7134043888488564
722,0.6782673682451033,0.7134271671579361
723,0.6782012359823663,0.7134499411601838
724,0.6781351224561742,0.7134727108563931
725,0.6780690283466414,0.7134954762473581
726,0.6780029540873261,0.7135182373338723
727,0.6779369000707062,0.713540994116729
728,0.677870866524454,0.7135637465967215
729,0.6778048536780253,0.7135864947746432
730,0.6777388616451634,0.7136092386512867
731,0.6776728905623681,0.7136319782274451
732,0.6776069404808066,0.713654713503911
733,0.677541011483522,0.7136774444814767
734,0.6774751035877409,0.7137001711609353
735,0.6774397943058812,0.7137228935430785
736,0.6774044975032973,0.7137456116286983
737,0.6773692132153739,0.7137683254185873
738,0.6773339414341147,0.7137910349135369
739,0.677298682183919,0.7138137401143387
740,0.6772634354525962,0.7138364410217845
741,0.6772282012576599,0.7138591376366654
742,0.6771929795852581,0.7138818299597728
743,0.6771577704483901,0.7139045179918978
744,0.6771844069533192,0.7139272017338314
745,0.6772110384466995,0.7139498811863642
746,0.6772376649230415,0.7139725563502869
747,0.6772642863938444,0.7139952272263903
748,0.6772909028500785,0.7140178938154645
749,0.6773175143020288,0.7140405561183
750,0.6773441207418117,0.7140632141356863
751,0.6773707221786361,0.7140858678684139
752,0.6773973186056285,0.7141085173172722
753,0.6774239100310487,0.7141311624830511
754,0.677450496448913,0.71415380336654
755,0.6774770778666452,0.7141764399685281
756,0.6775036542790467,0.714199072289805
757,0.6775302256928025,0.7142217003311594
758,0.6775567921034079,0.7142443240933801
759,0.6775833535168948,0.7142669435772563
760,0.6776099099293723,0.7142895587835763
761,0.6776364613462941,0.7143121697131286
762,0.6776630077643123,0.7143347763667016
763,0.677689549188369,0.7143573787450835
764,0.6777160856155978,0.7143799768490625
765,0.6777426170504862,0.714402570679426
766,0.6777691434905954,0.7144251602369623
767,0.6777956649400098,0.7144477455224584
768,0.6778221813966693,0.7144703265367025
769,0.677848692864301,0.7144929032804814
770,0.6778751993411808,0.7145154757545823
771,0.6779017008307185,0.7145380439597924
772,0.6779281973314885,0.7145606078968986
773,0.6779546888466182,0.7145831675666873
774,0.6779811753749477,0.7146057229699454
775,0.6780076569193537,0.7146282741074591
776,0.6780341334789116,0.714650820980015
777,0.6780606050562756,0.7146733635883992
778,0.6780870716507303,0.7146959019333973
779,0.6781135332647321,0.7147184360157958
780,0.6781399898977513,0.7147409658363797
781,0.6781664415520687,0.7147634913959352
782,0.6781928882273193,0.7147860126952476
783,0.678219329925628,0.7148085297351018
784,0.6782457666467762,0.7148310425162835
785,0.6782721983927497,0.7148535510395772
786,0.6782986251634607,0.7148760553057679
787,0.6783250469607717,0.7148985553156404
788,0.67835146378471,0.7149210510699794
789,0.6783778756370286,0.7149435425695688
790,0.6784042825178574,0.7149660298151935
791,0.6784306844288522,0.7149885128076372
792,0.6784570813702341,0.715010991547684
793,0.6784834733435722,0.7150334660361177
794,0.6785098603491683,0.7150559362737222
795,0.6785362423885148,0.7150784022612807
796,0.6785626194619856,0.715100863999577
797,0.6785889915710045,0.7151233214893941
798,0.6786153587160088,0.715145774731515
799,0.6786417208983622,0.7151682237267227
800,0.678668078118558,0.7151906684758006
801,0.6786944303779068,0.7152131089795306
802,0.6787207776769509,0.7152355452386958
803,0.6787471200169538,0.7152579772540784
804,0.6787734573985019,0.7152804050264604
805,0.6787997898228166,0.7153028285566244
806,0.6788261172905234,0.7153252478453518
807,0.6788524398028061,0.7153476628934249
808,0.6788787573603244,0.7153700737016252
809,0.6789050699642297,0.7153924802707342
810,0.6789313776152118,0.7154148826015332
811,0.6789576803143927,0.7154372806948036
812,0.6789839780624893,0.7154596745513265
813,0.6790102708605975,0.7154820641718828
814,0.6790365587094582,0.7155044495572532
815,0.6790628416101443,0.7155268307082187
816,0.6790891195634171,0.7155492076255593
817,0.6791153925703296,0.7155715803100557
818,0.6791095448145485,0.7155939487624883
819,0.6791028019558505,0.7156163129836369
820,0.6790929144037924,0.7156386729742815
821,0.6790484681440002,0.715661028735202
822,0.6789722400063951,0.7156833802671779
823,0.6788965392324191,0.7157057275709889
824,0.6788234749747479,0.7157280706474142
825,0.678750876664472,0.7157504094972333
826,0.6786772767654492,0.7157727441212249
827,0.6786030341572599,0.7157950745201683
828,0.6784976121199664,0.7158174006948421
829,0.6783916665220914,0.715839722646025
830,0.6782852719488831,0.7158620403744956
831,0.6781784908510154,0.715884353881032
832,0.6781034352599958,0.7159066631664127
833,0.6780937608264797,0.7159289682314155
834,0.6780534557261241,0.7159512690768186
835,0.6780131384852335,0.7159735657033998
836,0.67797244116095,0.7159958581119367
837,0.677931343077809,0.7160181463032066
838,0.6777923778808727,0.716040430277987
839,0.677684002348971,0.7160627100370553
840,0.6775758319196417,0.7160849855811885
841,0.6774678604166721,0.7161072569111632
842,0.6773599979077257,0.7161295240277566
843,0.6772215677893185,0.7161517869317451
844,0.6770831107165431,0.7161740456239055
845,0.6769446191884936,0.7161963001050138
846,0.6768368568853207,0.7162185503758464
847,0.6766984265128909,0.7162407964371793
848,0.6765919043412278,0.7162630382897884
849,0.6764534632604128,0.7162852759344499
850,0.6763776560204854,0.7163075093719389
851,0.676303811583722,0.7163297386030312
852,0.6762280343263704,0.7163519636285022
853,0.6761203823843767,0.7163741844491268
854,0.6759820810528373,0.7163964010656803
855,0.675875694981753,0.7164186134789378
856,0.6757693309372098,0.7164408216896736
857,0.6756921341139527,0.7164630256986628
858,0.6756161569916129,0.7164852255066799
859,0.6755424590356333,0.7165074211144988
860,0.6754043088024303,0.7165296125228942
861,0.6753271857878529,0.71655179973264
862,0.675219417751194,0.7165739827445102
863,0.6751132116671418,0.7165961615592785
864,0.6750361571101514,0.7166183361777185
865,0.6749591301527169,0.716640506600604
866,0.6748514586822089,0.7166626728287079
867,0.674745332435481,0.7166848348628037
868,0.6746683703752288,0.7167069927036644
869,0.6745914372422425,0.7167291463520632
870,0.6745156654524073,0.7167512958087724
871,0.6744705743110101,0.7167734410745651
872,0.6743936954309137,0.7167955821502136
873,0.674286179810866,0.71681771903649
874,0.6742126249413642,0.7168398517341671
875,0.674135802982863,0.7168619802440168
876,0.6740590077273046,0.7168841045668106
877,0.6739515806997526,0.716906224703321
878,0.6738780690165966,0.7169283406543189
879,0.6738013288659479,0.7169504524205764
880,0.67372461725117,0.7169725600028647
881,0.6736172782145662,0.716994663401955
882,0.6735730016648396,0.7170167626186182
883,0.6734963537882201,0.7170388576536256
884,0.673389082484967,0.7170609485077478
885,0.6733156367548881,0.7170830351817553
886,0.6732390446302691,0.7171051176764189
887,0.6731624801765621,0.717127195992509
888,0.6730552971566981,0.7171492701307955
889,0.6730428027120553,0.7171713400920489
890,0.6729662928289902,0.7171934058770387
891,0.6728898110877766,0.7172154674865352
892,0.6728164226479075,0.7172375249213077
893,0.6727399694170041,0.7172595781821259
894,0.6726635428222049,0.7172816272697591
895,0.6725564978852817,0.7173036721849765
896,0.6725137909735822,0.7173257129285474
897,0.6724374193858287,0.7173477495012405
898,0.6723610756685255,0.7173697819038246
899,0.672286389527677,0.7173918101370688
900,0.6722140122036775,0.7174138342017412
901,0.6721592963175474,0.7174358540986102
902,0.672100875745946,0.7174578698284444
903,0.6720404119943018,0.7174798813920117
904,0.6719786810614883,0.71750188879008
905,0.671916115902779,0.7175238920234172
906,0.6718529819630721,0.7175458910927907
907,0.6717894525230603,0.7175678859989686
908,0.6717256447861614,0.7175898767427179
909,0.671661640709702,0.717611863324806
910,0.6715974982676102,0.7176338457459996
911,0.6715332594836617,0.7176558240070666
912,0.6714689547120053,0.717677798108773
913,0.6714046064369515,0.7176997680518857
914,0.6713402310270548,0.7177217338371715
915,0.6712758408012505,0.7177436954653965
916,0.6712114447187182,0.7177656529373272
917,0.6711470496257476,0.7177876062537297
918,0.6710826604569883,0.7178095554153696
919,0.6710182810546553,0.7178315004230132
920,0.6709539141375634,0.7178534412774263
921,0.6708895618800407,0.717875377979374
922,0.6708252257723726,0.7178973105296221
923,0.6707609070562076,0.7179192389289356
924,0.6706966065387201,0.71794116317808
925,0.6706323249372651,0.7179630832778198
926,0.6705680626791791,0.71798499922892
927,0.6705038201856578,0.7180069110321456
928,0.6704395976733856,0.7180288186882612
929,0.6703753953953081,0.7180507221980309
930,0.6703112134519568,0.7180726215622192
931,0.6702470519999447,0.7180945167815901
932,0.6701829110764185,0.7181164078569079
933,0.6701187907822069,0.7181382947889362
934,0.6700546911204865,0.7181601775784388
935,0.6700205690858025,0.7181820562261793
936,0.6699864592385767,0.7182039307329212
937,0.6699523616305524,0.7182258010994277
938,0.6699182762405456,0.7182476673264621
939,0.6698842031063902,0.7182695294147873
940,0.6698501422034614,0.7182913873651661
941,0.6698160935617316,0.7183132411783616
942,0.669782057155684,0.7183350908551364
943,0.66974803300989,0.7183569363962524
944,0.6697752141372657,0.7183787778024725
945,0.6698023901589898,0.7184006150745587
946,0.6698295610598336,0.7184224482132726
947,0.6698567268612154,0.7184442772193771
948,0.6698838875445762,0.718466102093633
949,0.6699110431294232,0.7184879228368025
950,0.66993819359902,0.7185097394496468
951,0.6699653389711423,0.7185315519329274
952,0.6699924792306978,0.7185533602874054
953,0.6700196143939,0.718575164513842
954,0.67004674444714,0.7185969646129977
955,0.6700738694052205,0.7186187605856338
956,0.6701009892558734,0.7186405524325107
957,0.6701281040126256,0.7186623401543889
958,0.6701552136644223,0.7186841237520291
959,0.6701823182236347,0.7187059032261908
960,0.6702094176803074,0.7187276785776348
961,0.6702365120457646,0.7187494498071206
962,0.670263601311047,0.7187712169154081
963,0.6702906854865294,0.7187929799032572
964,0.6703177645641561,0.7188147387714269
965,0.6703448385534406,0.7188364935206772
966,0.670371907447147,0.7188582441517669
967,0.670398971254007,0.7188799906654552
968,0.6704260299675293,0.7189017330625012
969,0.670453083595735,0.7189234713436635
970,0.6704801321328094,0.7189452055097011
971,0.6705071755861277,0.718966935561372
972,0.670534213950491,0.7189886614994353
973,0.6705612472326862,0.7190103833246488
974,0.6705882754280749,0.7190321010377708
975,0.6706152985429088,0.7190538146395591
976,0.6706423165730588,0.7190755241307715
977,0.6706693295242906,0.7190972295121661
978,0.6706963373929383,0.7191189307845001
979,0.6707233401843244,0.719140627948531
980,0.6707503378952056,0.7191623210050162
981,0.6707773305305006,0.7191840099547128
982,0.6708043180873502,0.7192056947983776
983,0.6708313005703062,0.7192273755367676
984,0.6708582779768589,0.7192490521706398
985,0.6708852503112257,0.7192707247007505
986,0.6709122175712157,0.7192923931278562
987,0.6709391797607411,0.719314057452713
988,0.6709661368779017,0.7193357176760776
989,0.6709930889263318,0.7193573737987055
990,0.6710200359043951,0.7193790258213526
991,0.6710469778154738,0.7194006737447752
992,0.6710739146581717,0.7194223175697284
993,0.671100846435641,0.7194439572969676
994,0.6711277731467042,0.7194655929272487
995,0.6711546947943043,0.7194872244613264
996,0.6711816113774627,0.7195088518999558
997,0.6712085228989321,0.7195304752438921
998,0.6712354293579145,0.7195520944938897
999,0.6712623307569895,0.7195737096507036
